t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
-0.0001464,3.96,-0.001464,4.0,-0.01464,4.0,-0.1464,4.0,-1.464,3.96
-0.00014624,3.96,-0.0014624,4.0,-0.014624,3.96,-0.14624,4.0,-1.4624000000000001,4.0
-0.00014608,4.0,-0.0014608000000000002,3.96,-0.014608,4.0,-0.14608,4.0,-1.4608,4.0
-0.00014592,3.96,-0.0014592000000000001,4.0,-0.014592,3.96,-0.14592,4.0,-1.4592,4.0
-0.00014576000000000001,3.96,-0.0014576,4.0,-0.014576,4.0,-0.14576,4.0,-1.4576,4.0
-0.00014560000000000002,3.96,-0.001456,4.0,-0.01456,3.96,-0.1456,4.0,-1.456,4.0
-0.00014544000000000002,4.0,-0.0014544,4.0,-0.014544000000000001,3.96,-0.14544,4.0,-1.4544000000000001,4.0
-0.00014528000000000002,3.96,-0.0014528000000000002,4.0,-0.014528000000000001,4.0,-0.14528,4.0,-1.4528,4.0
-0.00014512000000000002,3.96,-0.0014512000000000001,4.0,-0.014512,4.0,-0.14512,4.0,-1.4512,4.0
-0.00014496000000000002,3.96,-0.0014496,4.0,-0.014496,4.0,-0.14496,4.04,-1.4496,4.0
-0.00014480000000000002,3.96,-0.001448,4.0,-0.01448,4.0,-0.1448,3.96,-1.4480000000000002,4.0
-0.00014464000000000002,3.96,-0.0014464,4.0,-0.014464000000000001,4.0,-0.14464,4.0,-1.4464000000000001,3.96
-0.00014448,3.96,-0.0014448,4.0,-0.014448,3.96,-0.14448,4.0,-1.4448,4.0
-0.00014432000000000003,3.96,-0.0014432000000000002,4.0,-0.014432,4.0,-0.14432,4.0,-1.4432,4.0
-0.00014416,3.96,-0.0014416000000000001,4.0,-0.014416,4.0,-0.14416,4.0,-1.4416,4.0
-0.000144,3.96,-0.00144,4.0,-0.0144,3.96,-0.14400000000000002,4.0,-1.4400000000000002,4.0
-0.00014384,3.96,-0.0014384,3.96,-0.014384000000000001,4.0,-0.14384,4.0,-1.4384000000000001,3.96
-0.00014368,3.96,-0.0014368,4.0,-0.014368,4.0,-0.14368,3.96,-1.4368,4.0
-0.00014352,3.96,-0.0014352000000000002,4.0,-0.014352,4.0,-0.14352,4.0,-1.4352,4.0
-0.00014336,3.96,-0.0014336000000000002,4.0,-0.014336,4.0,-0.14336,4.0,-1.4336,4.0
-0.0001432,3.96,-0.0014320000000000001,3.96,-0.014320000000000001,3.96,-0.1432,4.0,-1.4320000000000002,4.0
-0.00014304,3.96,-0.0014304,4.0,-0.014304,4.0,-0.14304,4.0,-1.4304000000000001,4.0
-0.00014288000000000001,3.96,-0.0014288,4.0,-0.014288,4.0,-0.14288,4.0,-1.4288,4.0
-0.00014272000000000002,3.96,-0.0014272,4.0,-0.014272,4.0,-0.14272,3.96,-1.4272,4.0
-0.00014256000000000002,3.96,-0.0014256000000000002,4.0,-0.014256000000000001,4.0,-0.14256,4.0,-1.4256000000000002,4.0
-0.00014240000000000002,3.96,-0.0014240000000000001,4.0,-0.014240000000000001,4.0,-0.1424,4.04,-1.4240000000000002,4.0
-0.00014224000000000002,3.96,-0.0014224,4.0,-0.014224,4.0,-0.14224,4.0,-1.4224,4.04
-0.00014208000000000002,3.96,-0.0014208,4.0,-0.014208,4.0,-0.14208,4.0,-1.4208,4.0
-0.00014192000000000002,3.96,-0.0014192,4.0,-0.014192,4.0,-0.14192,4.0,-1.4192,4.0
-0.00014176,3.96,-0.0014176000000000002,4.0,-0.014176000000000001,3.96,-0.14176,4.0,-1.4176000000000002,4.0
-0.00014160000000000003,3.96,-0.0014160000000000002,3.96,-0.01416,3.96,-0.1416,4.0,-1.4160000000000001,4.0
-0.00014144,3.96,-0.0014144000000000001,4.0,-0.014144,4.0,-0.14144,4.0,-1.4144,4.0
-0.00014128,3.96,-0.0014128,4.0,-0.014128,4.0,-0.14128000000000002,4.0,-1.4128,4.0
-0.00014112,3.96,-0.0014112,4.0,-0.014112,4.0,-0.14112,4.0,-1.4112,4.0
-0.00014096,3.96,-0.0014096,3.96,-0.014096000000000001,4.0,-0.14096,4.0,-1.4096000000000002,4.0
-0.0001408,3.96,-0.001408,3.96,-0.01408,4.0,-0.1408,3.96,-1.4080000000000001,4.0
-0.00014064,3.96,-0.0014064000000000001,3.96,-0.014064,4.0,-0.14064,4.0,-1.4064,3.96
-0.00014048,3.96,-0.0014048,3.96,-0.014048,4.0,-0.14048,4.0,-1.4048,4.0
-0.00014032,3.96,-0.0014032,4.0,-0.014032000000000001,4.0,-0.14032,4.0,-1.4032,4.0
-0.00014016,3.96,-0.0014016,4.0,-0.014016,4.0,-0.14016,4.0,-1.4016000000000002,4.0
-0.00014000000000000001,4.0,-0.0014000000000000002,4.0,-0.014,3.96,-0.14,4.0,-1.4000000000000001,4.0
-0.00013984000000000002,3.96,-0.0013984000000000002,4.0,-0.013984,3.96,-0.13984,4.0,-1.3984,4.0
-0.00013968000000000002,3.96,-0.0013968000000000001,4.0,-0.013968000000000001,4.0,-0.13968,4.0,-1.3968,4.0
-0.00013952000000000002,3.96,-0.0013952,4.0,-0.013952,4.0,-0.13952,4.0,-1.3952,4.04
-0.00013936000000000002,3.96,-0.0013936,4.0,-0.013936,4.0,-0.13936,4.0,-1.3936000000000002,4.0
-0.00013920000000000002,3.96,-0.001392,4.0,-0.01392,4.0,-0.1392,4.0,-1.3920000000000001,4.0
-0.00013904000000000002,3.96,-0.0013904,4.0,-0.013904,4.0,-0.13904,4.0,-1.3904,4.0
-0.00013888000000000003,3.96,-0.0013888000000000001,4.0,-0.013888000000000001,3.96,-0.13888,4.0,-1.3888,4.0
-0.00013872,3.96,-0.0013872,4.0,-0.013872,4.0,-0.13872,4.0,-1.3872,4.0
-0.00013856,4.0,-0.0013856,3.96,-0.013856,3.96,-0.13856000000000002,4.0,-1.3856000000000002,4.0
-0.0001384,3.96,-0.001384,4.0,-0.01384,4.0,-0.1384,4.0,-1.3840000000000001,4.0
-0.00013824,3.96,-0.0013824000000000002,3.96,-0.013824,4.0,-0.13824,4.0,-1.3824,4.0
-0.00013808,3.96,-0.0013808000000000002,4.0,-0.013808,4.0,-0.13808,4.0,-1.3808,4.0
-0.00013792,4.0,-0.0013792000000000001,4.0,-0.013792,4.0,-0.13792,4.0,-1.3792,4.0
-0.00013776,3.96,-0.0013776,4.0,-0.013776,4.0,-0.13776,4.0,-1.3776000000000002,3.96
-0.0001376,3.96,-0.001376,4.0,-0.013760000000000001,4.0,-0.1376,4.0,-1.3760000000000001,4.0
-0.00013744,3.96,-0.0013744,4.0,-0.013744000000000001,4.0,-0.13744,4.0,-1.3744,4.0
-0.00013728000000000001,3.96,-0.0013728,4.0,-0.013728,4.0,-0.13728,4.0,-1.3728,4.0
-0.00013712000000000002,3.96,-0.0013712000000000002,4.0,-0.013712,4.0,-0.13712,4.0,-1.3712,4.0
-0.00013696000000000002,4.0,-0.0013696000000000001,3.96,-0.013696,4.0,-0.13696,4.0,-1.3696000000000002,3.96
-0.00013680000000000002,3.96,-0.001368,4.0,-0.013680000000000001,4.0,-0.1368,4.0,-1.368,4.0
-0.00013664000000000002,3.96,-0.0013664,4.0,-0.013664,4.0,-0.13664,4.0,-1.3664,4.0
-0.00013648000000000002,3.96,-0.0013648,4.0,-0.013648,3.96,-0.13648,4.0,-1.3648,4.0
-0.00013632000000000002,3.96,-0.0013632000000000002,4.0,-0.013632,3.96,-0.13632,4.0,-1.3632,4.0
-0.00013616000000000002,4.0,-0.0013616000000000001,3.96,-0.013616,3.96,-0.13616,4.0,-1.3616000000000001,4.0
-0.000136,3.96,-0.00136,3.96,-0.013600000000000001,4.0,-0.136,4.0,-1.36,4.0
-0.00013584000000000003,3.96,-0.0013584,4.0,-0.013584,4.0,-0.13584000000000002,4.0,-1.3584,4.0
-0.00013568,4.0,-0.0013568,4.0,-0.013568,4.0,-0.13568,4.0,-1.3568,4.0
-0.00013552,3.96,-0.0013552,4.0,-0.013552,3.96,-0.13552,4.0,-1.3552,4.0
-0.00013536,3.96,-0.0013536000000000002,4.0,-0.013536,4.0,-0.13536,4.04,-1.3536000000000001,4.0
-0.0001352,4.0,-0.0013520000000000001,4.0,-0.01352,4.0,-0.1352,4.0,-1.352,4.0
-0.00013504,3.96,-0.0013504,3.96,-0.013504,4.0,-0.13504,4.0,-1.3504,4.0
-0.00013488,3.96,-0.0013488,3.96,-0.013488,4.0,-0.13488,4.0,-1.3488,4.0
-0.00013472,3.96,-0.0013472000000000002,4.0,-0.013472000000000001,3.96,-0.13472,4.0,-1.3472,4.0
-0.00013456,3.96,-0.0013456000000000002,4.0,-0.013456000000000001,4.0,-0.13456,3.96,-1.3456000000000001,4.0
-0.00013440000000000001,3.96,-0.0013440000000000001,3.96,-0.01344,3.96,-0.1344,4.0,-1.344,3.96
-0.00013424000000000002,3.96,-0.0013424,3.96,-0.013424,4.0,-0.13424,4.0,-1.3424,4.0
-0.00013408000000000002,3.96,-0.0013408,4.0,-0.013408,4.0,-0.13408,4.0,-1.3408000000000002,4.0
-0.00013392000000000002,4.0,-0.0013392,4.0,-0.013392000000000001,4.0,-0.13392,4.0,-1.3392,4.0
-0.00013376000000000002,4.0,-0.0013376,4.0,-0.013376,4.0,-0.13376,4.0,-1.3376000000000001,4.0
-0.00013360000000000002,3.96,-0.0013360000000000002,3.96,-0.01336,4.0,-0.1336,4.0,-1.336,4.0
-0.00013344000000000002,3.96,-0.0013344000000000001,4.0,-0.013344,3.96,-0.13344,4.04,-1.3344,4.0
-0.00013328,4.0,-0.0013328,4.0,-0.013328,4.0,-0.13328,4.0,-1.3328000000000002,4.0
-0.00013312000000000003,3.96,-0.0013312,4.0,-0.013312000000000001,4.0,-0.13312000000000002,4.04,-1.3312,4.0
-0.00013296,4.0,-0.0013296,4.0,-0.013296,4.0,-0.13296,4.0,-1.3296000000000001,3.96
-0.0001328,3.96,-0.0013280000000000002,3.96,-0.01328,4.0,-0.1328,4.0,-1.328,4.0
-0.00013264,4.0,-0.0013264000000000001,4.0,-0.013264000000000001,4.0,-0.13264,4.04,-1.3264,4.0
-0.00013248,3.96,-0.0013248000000000001,3.96,-0.013248000000000001,4.0,-0.13248,4.0,-1.3248000000000002,4.0
-0.00013232,4.0,-0.0013232,3.96,-0.013232,4.0,-0.13232,4.0,-1.3232000000000002,4.0
-0.00013216,3.96,-0.0013216,4.0,-0.013216,3.96,-0.13216,4.0,-1.3216,4.0
