Model,TBS1102C
3.264e-04,3.92
3.280e-04,3.92
3.296e-04,3.92
3.312e-04,3.92
3.328e-04,3.92
3.344e-04,3.92
3.360e-04,3.92
3.376e-04,3.92
3.392e-04,3.92
3.408e-04,3.92
3.424e-04,3.92
3.440e-04,3.92
3.456e-04,3.92
3.472e-04,3.92
3.488e-04,3.92
3.504e-04,3.96
3.520e-04,3.92
3.536e-04,3.92
3.552e-04,3.92
3.568e-04,3.92
3.584e-04,3.92
3.600e-04,3.92
3.616e-04,3.92
3.632e-04,3.96
3.648e-04,3.92
3.664e-04,3.92
3.680e-04,3.92
3.696e-04,3.96
3.712e-04,3.96
3.728e-04,3.92
3.744e-04,3.92
3.760e-04,3.96
3.776e-04,3.92
3.792e-04,3.92
3.808e-04,3.92
3.824e-04,3.92
3.840e-04,3.96
3.856e-04,3.92
3.872e-04,3.92
3.888e-04,3.96
3.904e-04,3.96
3.920e-04,3.92
3.936e-04,3.92
3.952e-04,3.96
3.968e-04,3.96
3.984e-04,3.96
4.000e-04,3.92
4.016e-04,3.92
4.032e-04,3.96
4.048e-04,3.96
4.064e-04,3.92
4.080e-04,3.92
4.096e-04,3.96
4.112e-04,3.92
4.128e-04,3.92
4.144e-04,3.92
4.160e-04,3.96
4.176e-04,3.92
4.192e-04,3.92
4.208e-04,3.92
4.224e-04,3.92
4.240e-04,3.92
4.256e-04,3.96
4.272e-04,3.92
4.288e-04,3.92
4.304e-04,3.96
4.320e-04,3.92
4.336e-04,3.96
4.352e-04,3.92
4.368e-04,3.92
4.384e-04,3.96
4.400e-04,3.92
4.416e-04,3.92
4.432e-04,3.96
4.448e-04,3.96
4.464e-04,3.92
4.480e-04,3.96
4.496e-04,3.92
4.512e-04,3.96
4.528e-04,3.96
4.544e-04,3.96
4.560e-04,3.96
4.576e-04,3.92
4.592e-04,3.96
4.608e-04,3.96
4.624e-04,3.96
4.640e-04,3.96
4.656e-04,3.96
4.672e-04,3.96
4.688e-04,3.96
4.704e-04,3.96
4.720e-04,3.96
4.736e-04,3.96
4.752e-04,3.92
4.768e-04,3.92
4.784e-04,3.92
4.800e-04,3.92
4.816e-04,3.92
4.832e-04,3.92
4.848e-04,3.92
4.864e-04,3.92
4.880e-04,3.96
4.896e-04,3.96
4.912e-04,3.92
4.928e-04,3.92
4.944e-04,3.92
4.960e-04,3.92
4.976e-04,3.96
4.992e-04,3.92
5.008e-04,3.92
5.024e-04,3.96
5.040e-04,3.96
5.056e-04,3.96
5.072e-04,2.72
5.088e-04,2.64
5.104e-04,2.6
5.120e-04,2.52
5.136e-04,2.44
5.152e-04,2.36
5.168e-04,2.36
5.184e-04,2.24
5.200e-04,2.2
5.216e-04,2.16
5.232e-04,2.12
5.248e-04,2.04
5.264e-04,2
5.280e-04,1.96
5.296e-04,1.88
5.312e-04,1.84
5.328e-04,1.8
5.344e-04,1.76
5.360e-04,1.68
5.376e-04,1.64
5.392e-04,1.6
5.408e-04,1.56
5.424e-04,1.52
5.440e-04,1.48
5.456e-04,1.48
5.472e-04,1.44
5.488e-04,1.4
5.504e-04,1.36
5.520e-04,1.32
5.536e-04,1.28
5.552e-04,1.24
5.568e-04,1.24
5.584e-04,1.2
5.600e-04,1.2
5.616e-04,1.16
5.632e-04,1.12
5.648e-04,1.12
5.664e-04,1.08
5.680e-04,1.08
5.696e-04,1
5.712e-04,1
5.728e-04,0.96
5.744e-04,0.96
5.760e-04,0.92
5.776e-04,0.88
5.792e-04,0.88
5.808e-04,0.84
5.824e-04,0.84
5.840e-04,0.8
5.856e-04,0.8
5.872e-04,0.76
5.888e-04,0.76
5.904e-04,0.72
5.920e-04,0.72
5.936e-04,0.68
5.952e-04,0.68
5.968e-04,0.64
5.984e-04,0.64
6.000e-04,0.64
6.016e-04,0.6
6.032e-04,0.6
6.048e-04,0.6
6.064e-04,0.6
6.080e-04,0.56
6.096e-04,0.56
6.112e-04,0.56
6.128e-04,0.52
6.144e-04,0.52
6.160e-04,0.48
6.176e-04,0.48
6.192e-04,0.48
6.208e-04,0.48
6.224e-04,0.44
6.240e-04,0.44
6.256e-04,0.44
6.272e-04,0.4
6.288e-04,0.4
6.304e-04,0.4
6.320e-04,0.4
6.336e-04,0.4
6.352e-04,0.4
6.368e-04,0.36
6.384e-04,0.4
6.400e-04,0.36
6.416e-04,0.36
6.432e-04,0.32
6.448e-04,0.32
6.464e-04,0.32
6.480e-04,0.32
6.496e-04,0.32
6.512e-04,0.28
6.528e-04,0.28
6.544e-04,0.28
6.560e-04,0.28
6.576e-04,0.28
6.592e-04,0.24
6.608e-04,0.28
6.624e-04,0.28
6.640e-04,0.28
6.656e-04,0.28
6.672e-04,0.24
6.688e-04,0.24
6.704e-04,0.24
6.720e-04,0.24
6.736e-04,0.2
6.752e-04,0.24
6.768e-04,0.24
6.784e-04,0.2
6.800e-04,0.24
6.816e-04,0.2
6.832e-04,0.2
6.848e-04,0.2
6.864e-04,0.16
6.880e-04,0.16
6.896e-04,0.16
6.912e-04,0.16
6.928e-04,0.16
6.944e-04,0.16
6.960e-04,0.16
6.976e-04,0.16
6.992e-04,0.16
7.008e-04,0.12
7.024e-04,0.16
7.040e-04,0.12
7.056e-04,0.12
7.072e-04,0.12
7.088e-04,0.12
7.104e-04,0.12
7.120e-04,0.12
7.136e-04,0.12
7.152e-04,0.12
7.168e-04,0.08
7.184e-04,0.08
7.200e-04,0.08
7.216e-04,0.12
7.232e-04,0.12
7.248e-04,0.08
7.264e-04,0.08
7.280e-04,0.12
7.296e-04,0.08
7.312e-04,0.08
7.328e-04,0.12
7.344e-04,0.12
7.360e-04,0.08
7.376e-04,0.08
7.392e-04,0.12
7.408e-04,0.08
7.424e-04,0.08
7.440e-04,0.04
7.456e-04,0.08
7.472e-04,0.08
7.488e-04,0.04
7.504e-04,0.04
7.520e-04,0.08
7.536e-04,0.08
7.552e-04,0.08
7.568e-04,0.08
7.584e-04,0.04
7.600e-04,0.04
7.616e-04,0.04
7.632e-04,0.08
7.648e-04,0.04
7.664e-04,0.04
7.680e-04,0.04
7.696e-04,0.08
7.712e-04,0.08
7.728e-04,0.04
7.744e-04,0.04
7.760e-04,0.08
7.776e-04,0.04
7.792e-04,0.04
7.808e-04,0.04
7.824e-04,0.04
7.840e-04,0.08
7.856e-04,0.04
7.872e-04,0.04
7.888e-04,0.08
7.904e-04,0.04
7.920e-04,0.04
7.936e-04,0.04
7.952e-04,0.04
7.968e-04,0.04
7.984e-04,0.04
8.000e-04,0.04
8.016e-04,0.04
8.032e-04,0.04
8.048e-04,0
8.064e-04,0
8.080e-04,0.04
8.096e-04,0
8.112e-04,0
8.128e-04,0
8.144e-04,0
8.160e-04,0
8.176e-04,0
8.192e-04,0
8.208e-04,0
8.224e-04,0
8.240e-04,0
8.256e-04,0
8.272e-04,0
8.288e-04,0
8.304e-04,0
8.320e-04,0
8.336e-04,0
8.352e-04,0
8.368e-04,0
8.384e-04,0
8.400e-04,0
8.416e-04,0
8.432e-04,0
8.448e-04,0.04
8.464e-04,0
8.480e-04,0
8.496e-04,0
8.512e-04,0
8.528e-04,0
8.544e-04,0
8.560e-04,0
8.576e-04,0
8.592e-04,0
8.608e-04,0
8.624e-04,0
8.640e-04,0
8.656e-04,0
8.672e-04,0
8.688e-04,0
8.704e-04,0
8.720e-04,0
8.736e-04,0
8.752e-04,0
8.768e-04,-0.04
8.784e-04,0
8.800e-04,0.04
8.816e-04,0
8.832e-04,0.04
8.848e-04,0
8.864e-04,0
8.880e-04,0
8.896e-04,0
8.912e-04,0
8.928e-04,0
8.944e-04,0
8.960e-04,0
8.976e-04,0
8.992e-04,0
9.008e-04,-0.04
9.024e-04,0
9.040e-04,-0.04
9.056e-04,0.04
9.072e-04,0
9.088e-04,0.04
9.104e-04,-0.04
9.120e-04,0
9.136e-04,0
9.152e-04,0
9.168e-04,0
9.184e-04,0
9.200e-04,-0.04
9.216e-04,0
9.232e-04,0
9.248e-04,0
9.264e-04,0.04
9.280e-04,0
9.296e-04,0
9.312e-04,0
9.328e-04,-0.04
9.344e-04,0
9.360e-04,0
9.376e-04,0
9.392e-04,0
9.408e-04,-0.04
9.424e-04,0
9.440e-04,0
9.456e-04,0
9.472e-04,0
9.488e-04,0
9.504e-04,0
9.520e-04,0
9.536e-04,-0.04
9.552e-04,-0.04
9.568e-04,-0.04
9.584e-04,0
9.600e-04,0
9.616e-04,0
9.632e-04,0
9.648e-04,0
9.664e-04,0
9.680e-04,0
9.696e-04,0
9.712e-04,0
9.728e-04,0
9.744e-04,0
9.760e-04,0
9.776e-04,0
9.792e-04,-0.04
9.808e-04,0
9.824e-04,0
9.840e-04,-0.04
9.856e-04,0
9.872e-04,0
9.888e-04,0
9.904e-04,0
9.920e-04,-0.04
9.936e-04,-0.04
9.952e-04,0
9.968e-04,0
9.984e-04,0
1.000e-03,0
1.002e-03,0
1.003e-03,0
1.005e-03,0
1.006e-03,0
1.008e-03,0
1.010e-03,0
1.011e-03,-0.04
1.013e-03,1.12
1.014e-03,1.24
1.016e-03,1.28
1.018e-03,1.36
1.019e-03,1.44
1.021e-03,1.48
1.022e-03,1.52
1.024e-03,1.6
1.026e-03,1.64
1.027e-03,1.72
1.029e-03,1.8
1.030e-03,1.84
1.032e-03,1.88
1.034e-03,1.92
1.035e-03,2
1.037e-03,2.04
1.038e-03,2.08
1.040e-03,2.12
1.042e-03,2.16
1.043e-03,2.24
1.045e-03,2.28
1.046e-03,2.32
1.048e-03,2.36
1.050e-03,2.36
1.051e-03,2.4
1.053e-03,2.44
1.054e-03,2.48
1.056e-03,2.52
1.058e-03,2.52
1.059e-03,2.6
1.061e-03,2.6
1.062e-03,2.68
1.064e-03,2.68
1.066e-03,2.72
1.067e-03,2.76
1.069e-03,2.76
1.070e-03,2.8
1.072e-03,2.84
1.074e-03,2.84
1.075e-03,2.88
1.077e-03,2.92
1.078e-03,2.92
1.080e-03,2.96
1.082e-03,2.96
1.083e-03,3
1.085e-03,3.04
1.086e-03,3.04
1.088e-03,3.08
1.090e-03,3.08
1.091e-03,3.12
1.093e-03,3.12
1.094e-03,3.16
1.096e-03,3.2
1.098e-03,3.16
1.099e-03,3.2
1.101e-03,3.2
1.102e-03,3.24
1.104e-03,3.24
1.106e-03,3.28
1.107e-03,3.28
1.109e-03,3.28
1.110e-03,3.32
1.112e-03,3.32
1.114e-03,3.32
1.115e-03,3.36
1.117e-03,3.36
1.118e-03,3.36
1.120e-03,3.4
1.122e-03,3.4
1.123e-03,3.44
1.125e-03,3.44
1.126e-03,3.4
1.128e-03,3.44
1.130e-03,3.44
1.131e-03,3.44
1.133e-03,3.48
1.134e-03,3.52
1.136e-03,3.52
1.138e-03,3.48
1.139e-03,3.52
1.141e-03,3.52
1.142e-03,3.52
1.144e-03,3.56
1.146e-03,3.56
1.147e-03,3.56
1.149e-03,3.56
1.150e-03,3.6
1.152e-03,3.6
1.154e-03,3.6
1.155e-03,3.64
1.157e-03,3.6
1.158e-03,3.6
1.160e-03,3.64
1.162e-03,3.64
1.163e-03,3.64
1.165e-03,3.64
1.166e-03,3.68
1.168e-03,3.68
1.170e-03,3.68
1.171e-03,3.68
1.173e-03,3.68
1.174e-03,3.68
1.176e-03,3.68
1.178e-03,3.68
1.179e-03,3.68
1.181e-03,3.72
1.182e-03,3.72
1.184e-03,3.72
1.186e-03,3.72
1.187e-03,3.72
1.189e-03,3.72
1.190e-03,3.72
1.192e-03,3.72
1.194e-03,3.76
1.195e-03,3.76
1.197e-03,3.76
1.198e-03,3.76
1.200e-03,3.76
1.202e-03,3.76
1.203e-03,3.76
1.205e-03,3.76
1.206e-03,3.8
1.208e-03,3.8
1.210e-03,3.8
1.211e-03,3.8
1.213e-03,3.8
1.214e-03,3.8
1.216e-03,3.8
1.218e-03,3.8
1.219e-03,3.8
1.221e-03,3.8
1.222e-03,3.76
1.224e-03,3.84
1.226e-03,3.8
1.227e-03,3.8
1.229e-03,3.84
1.230e-03,3.84
1.232e-03,3.84
1.234e-03,3.84
1.235e-03,3.84
1.237e-03,3.84
1.238e-03,3.84
1.240e-03,3.84
1.242e-03,3.84
1.243e-03,3.84
1.245e-03,3.84
1.246e-03,3.84
1.248e-03,3.84
1.250e-03,3.84
1.251e-03,3.84
1.253e-03,3.84
1.254e-03,3.84
1.256e-03,3.88
1.258e-03,3.84
1.259e-03,3.88
1.261e-03,3.88
1.262e-03,3.84
1.264e-03,3.88
1.266e-03,3.84
1.267e-03,3.88
1.269e-03,3.88
1.270e-03,3.88
1.272e-03,3.88
1.274e-03,3.88
1.275e-03,3.88
1.277e-03,3.88
1.278e-03,3.88
1.280e-03,3.88
1.282e-03,3.88
1.283e-03,3.88
1.285e-03,3.88
1.286e-03,3.88
1.288e-03,3.88
1.290e-03,3.88
1.291e-03,3.88
1.293e-03,3.88
1.294e-03,3.88
1.296e-03,3.92
1.298e-03,3.88
1.299e-03,3.88
1.301e-03,3.88
1.302e-03,3.88
1.304e-03,3.88
1.306e-03,3.88
1.307e-03,3.88
1.309e-03,3.92
1.310e-03,3.92
1.312e-03,3.92
1.314e-03,3.92
1.315e-03,3.92
1.317e-03,3.92
1.318e-03,3.92
1.320e-03,3.92
1.322e-03,3.92
1.323e-03,3.92
1.325e-03,3.92
1.326e-03,3.92
1.328e-03,3.92
1.330e-03,3.92
1.331e-03,3.92
1.333e-03,3.92
1.334e-03,3.92
1.336e-03,3.92
1.338e-03,3.88
1.339e-03,3.92
1.341e-03,3.92
1.342e-03,3.88
1.344e-03,3.92
1.346e-03,3.92
1.347e-03,3.92
1.349e-03,3.88
1.350e-03,3.92
1.352e-03,3.92
1.354e-03,3.96
1.355e-03,3.92
1.357e-03,3.92
1.358e-03,3.92
1.360e-03,3.92
1.362e-03,3.92
1.363e-03,3.92
1.365e-03,3.92
1.366e-03,3.92
1.368e-03,3.92
1.370e-03,3.92
1.371e-03,3.92
1.373e-03,3.92
1.374e-03,3.96
1.376e-03,3.92
1.378e-03,3.96
1.379e-03,3.92
1.381e-03,3.96
1.382e-03,3.92
1.384e-03,3.96
1.386e-03,3.96
1.387e-03,3.96
1.389e-03,3.96
1.390e-03,3.92
1.392e-03,3.92
1.394e-03,3.96
1.395e-03,3.92
1.397e-03,3.96
1.398e-03,3.96
1.400e-03,3.96
1.402e-03,3.92
1.403e-03,3.92
1.405e-03,3.92
1.406e-03,3.96
1.408e-03,3.92
1.410e-03,3.92
1.411e-03,3.96
1.413e-03,3.96
1.414e-03,3.96
1.416e-03,3.92
1.418e-03,3.92
1.419e-03,3.96
1.421e-03,3.92
1.422e-03,3.96
1.424e-03,3.96
1.426e-03,3.92
1.427e-03,3.92
1.429e-03,3.92
1.430e-03,3.96
1.432e-03,3.92
1.434e-03,3.96
1.435e-03,3.96
1.437e-03,3.96
1.438e-03,3.92
1.440e-03,3.96
1.442e-03,3.96
1.443e-03,3.92
1.445e-03,3.92
1.446e-03,3.92
1.448e-03,3.92
1.450e-03,3.92
1.451e-03,3.96
1.453e-03,3.96
1.454e-03,3.96
1.456e-03,3.92
1.458e-03,3.92
1.459e-03,3.92
1.461e-03,3.92
1.462e-03,3.92
1.464e-03,3.92
1.466e-03,3.96
1.467e-03,3.96
1.469e-03,3.96
1.470e-03,3.92
1.472e-03,3.92
1.474e-03,3.96
1.475e-03,3.96
1.477e-03,3.92
1.478e-03,3.92
1.480e-03,3.96
1.482e-03,3.96
1.483e-03,3.96
1.485e-03,3.96
1.486e-03,3.96
1.488e-03,3.92
1.490e-03,3.92
1.491e-03,3.96
1.493e-03,3.92
1.494e-03,3.92
1.496e-03,3.96
1.498e-03,3.96
1.499e-03,3.96
1.501e-03,3.92
1.502e-03,3.96
1.504e-03,3.96
1.506e-03,3.96
1.507e-03,3.96
1.509e-03,3.92
1.510e-03,3.92
1.512e-03,3.96
1.514e-03,3.96
1.515e-03,3.92
1.517e-03,3.96
1.518e-03,2.8
1.520e-03,2.72
1.522e-03,2.64
1.523e-03,2.56
1.525e-03,2.48
1.526e-03,2.44
1.528e-03,2.36
1.530e-03,2.32
1.531e-03,2.24
1.533e-03,2.16
1.534e-03,2.16
1.536e-03,2.08
1.538e-03,2.04
1.539e-03,1.96
1.541e-03,1.92
1.542e-03,1.88
1.544e-03,1.8
1.546e-03,1.8
1.547e-03,1.72
1.549e-03,1.68
1.550e-03,1.64
1.552e-03,1.6
1.554e-03,1.56
1.555e-03,1.52
1.557e-03,1.48
1.558e-03,1.44
1.560e-03,1.44
1.562e-03,1.4
1.563e-03,1.32
1.565e-03,1.32
1.566e-03,1.28
1.568e-03,1.24
1.570e-03,1.2
1.571e-03,1.2
1.573e-03,1.16
1.574e-03,1.12
1.576e-03,1.12
1.578e-03,1.12
1.579e-03,1.04
1.581e-03,1
1.582e-03,1
1.584e-03,1
1.586e-03,0.96
1.587e-03,0.92
1.589e-03,0.92
1.590e-03,0.88
1.592e-03,0.84
1.594e-03,0.84
1.595e-03,0.84
1.597e-03,0.8
1.598e-03,0.76

