t_f_9901.2Hz,V1_f_9901.2Hz,t_f_990.1Hz,V1_f_990.1Hz,t_f_99.0Hz,V1_f_99.0Hz,t_f_9.9Hz,V1_f_9.9Hz,t_f_1.0Hz,V1_f_1.0Hz
3.599999999999998e-05,0.6,3.599999999999998e-05,0.52,0.003599999999999999,4.0,0.036000000000000004,4.04,0.3600000000000001,4.0
3.615999999999998e-05,0.56,3.615999999999998e-05,0.6,0.0036159999999999977,4.0,0.036160000000000025,4.0,0.3615999999999999,4.0
3.631999999999998e-05,0.56,3.631999999999998e-05,0.56,0.003632,4.0,0.03632000000000002,4.0,0.36319999999999997,4.0
3.648e-05,0.56,3.648e-05,0.56,0.0036479999999999985,4.0,0.03648000000000001,4.0,0.3648,4.0
3.664e-05,0.56,3.664e-05,0.56,0.003663999999999997,4.0,0.036640000000000006,4.0,0.36640000000000006,4.0
3.68e-05,0.52,3.68e-05,0.56,0.0036799999999999992,4.04,0.0368,4.0,0.3680000000000001,4.0
3.696e-05,0.52,3.696e-05,0.56,0.003695999999999998,4.0,0.03696000000000002,4.0,0.36959999999999993,4.0
3.712e-05,0.56,3.712e-05,0.56,0.003712,4.04,0.037120000000000014,4.0,0.3712,4.0
3.7279999999999995e-05,0.56,3.7279999999999995e-05,0.6,0.0037279999999999987,4.0,0.03728000000000001,4.0,0.3728,4.0
3.7439999999999994e-05,0.56,3.7439999999999994e-05,0.56,0.0037439999999999973,4.0,0.03744,4.0,0.37440000000000007,4.0
3.759999999999999e-05,0.52,3.759999999999999e-05,0.56,0.0037599999999999995,4.0,0.03760000000000002,4.0,0.3760000000000001,4.0
3.775999999999999e-05,0.52,3.775999999999999e-05,0.52,0.003775999999999998,4.0,0.037760000000000016,4.0,0.37759999999999994,4.0
3.791999999999999e-05,0.52,3.791999999999999e-05,0.52,0.0037920000000000002,4.0,0.03792000000000001,4.0,0.3792,4.0
3.807999999999999e-05,0.56,3.807999999999999e-05,0.52,0.003807999999999999,4.0,0.03808,4.0,0.3808,4.0
3.8239999999999986e-05,0.56,3.8239999999999986e-05,0.52,0.0038239999999999975,4.0,0.038240000000000024,4.0,0.3824000000000001,4.0
3.8399999999999985e-05,0.56,3.8399999999999985e-05,0.56,0.0038399999999999997,4.0,0.03840000000000002,4.0,0.3839999999999999,4.0
3.855999999999998e-05,0.56,3.855999999999998e-05,0.56,0.0038559999999999983,4.0,0.03856000000000001,4.0,0.38559999999999994,4.0
3.871999999999998e-05,0.56,3.871999999999998e-05,0.56,0.0038720000000000004,4.0,0.038720000000000004,4.0,0.3872,4.0
3.887999999999998e-05,0.52,3.887999999999998e-05,0.56,0.003887999999999999,4.04,0.038880000000000026,4.0,0.38880000000000003,4.0
3.903999999999998e-05,0.52,3.903999999999998e-05,0.52,0.0039039999999999977,4.0,0.03904000000000002,4.04,0.3904000000000001,4.0
3.9200000000000004e-05,0.56,3.9200000000000004e-05,0.52,0.00392,4.04,0.03920000000000001,4.0,0.3919999999999999,4.0
3.936e-05,0.52,3.936e-05,0.52,0.0039359999999999985,4.0,0.039360000000000006,4.0,0.39359999999999995,4.0
3.952e-05,0.56,3.952e-05,0.56,0.003951999999999997,4.0,0.03952,4.0,0.3952,4.0
3.968e-05,0.52,3.968e-05,0.52,0.003967999999999999,4.0,0.03968000000000002,4.04,0.39680000000000004,4.0
3.984e-05,0.56,3.984e-05,0.52,0.003983999999999998,4.0,0.039840000000000014,4.0,0.3984000000000001,4.0
3.9999999999999996e-05,0.52,3.9999999999999996e-05,0.56,0.004,4.0,0.04000000000000001,4.04,0.3999999999999999,4.0
4.0159999999999995e-05,0.52,4.0159999999999995e-05,0.52,0.004015999999999999,4.0,0.04016,4.0,0.4016000000000002,4.0
4.0319999999999993e-05,0.52,4.0319999999999993e-05,0.52,0.004031999999999997,4.0,0.04032000000000002,4.0,0.4032,4.0
4.047999999999999e-05,0.56,4.047999999999999e-05,0.52,0.0040479999999999995,4.0,0.040480000000000016,4.0,0.4047999999999998,3.96
4.063999999999999e-05,0.52,4.063999999999999e-05,0.52,0.004063999999999998,4.0,0.04064000000000001,4.04,0.4064000000000001,4.0
